granularite,datum,Year,Month,Weekday Name,Hour,M01AB,M01AE,N02BA,N02BE,N05B,N05C,R03,R06
Hourly,2014-11-01 16:00:00,2014,1,Saturday,16,1.0,0.0,2.0,3.0,3.0,0.0,0.0,0.0
Hourly,2014-11-01 17:00:00,2014,1,Saturday,17,0.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0
Hourly,2014-11-01 18:00:00,2014,1,Saturday,18,0.0,0.34,2.4,1.0,1.0,0.0,0.0,0.0
Hourly,2014-11-01 19:00:00,2014,1,Saturday,19,1.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0
Hourly,2014-11-01 20:00:00,2014,1,Saturday,20,0.0,0.0,1.0,5.0,0.0,0.0,1.0,0.0
Hourly,2014-11-01 21:00:00,2014,1,Saturday,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hourly,2014-11-01 22:00:00,2014,1,Saturday,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hourly,2014-11-01 23:00:00,2014,1,Saturday,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hourly,2014-12-01 00:00:00,2014,1,Sunday,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hourly,2014-12-01 01:00:00,2014,1,Sunday,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hourly,2014-12-01 02:00:00,2014,1,Sunday,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hourly,2014-12-01 03:00:00,2014,1,Sunday,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hourly,2014-12-01 04:00:00,2014,1,Sunday,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hourly,2014-12-01 05:00:00,2014,1,Sunday,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hourly,2014-12-01 06:00:00,2014,1,Sunday,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hourly,2014-12-01 07:00:00,2014,1,Sunday,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hourly,2014-12-01 08:00:00,2014,1,Sunday,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hourly,2014-12-01 09:00:00,2014,1,Sunday,9,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
Hourly,2014-12-01 10:00:00,2014,1,Sunday,10,1.0,0.0,0.0,4.0,3.0,0.0,0.0,0.0
Hourly,2014-12-01 11:00:00,2014,1,Sunday,11,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Hourly,2014-12-01 12:00:00,2014,1,Sunday,12,1.0,0.33,1.5,5.0,2.0,0.0,1.0,1.0
Hourly,2014-12-01 13:00:00,2014,1,Sunday,13,0.0,0.33,0.0,3.0,1.0,0.0,0.0,0.0
Hourly,2014-12-01 14:00:00,2014,1,Sunday,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hourly,2014-12-01 15:00:00,2014,1,Sunday,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hourly,2014-12-01 16:00:00,2014,1,Sunday,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hourly,2014-12-01 17:00:00,2014,1,Sunday,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hourly,2014-12-01 18:00:00,2014,1,Sunday,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hourly,2014-12-01 19:00:00,2014,1,Sunday,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hourly,2014-12-01 20:00:00,2014,1,Sunday,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hourly,2014-12-01 21:00:00,2014,1,Sunday,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hourly,2014-12-01 22:00:00,2014,1,Sunday,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hourly,2014-12-01 23:00:00,2014,1,Sunday,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hourly,2014-01-13 00:00:00,2014,1,Monday,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hourly,2014-01-13 01:00:00,2014,1,Monday,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hourly,2014-01-13 02:00:00,2014,1,Monday,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hourly,2014-01-13 03:00:00,2014,1,Monday,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hourly,2014-01-13 04:00:00,2014,1,Monday,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hourly,2014-01-13 05:00:00,2014,1,Monday,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hourly,2014-01-13 06:00:00,2014,1,Monday,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hourly,2014-01-13 07:00:00,2014,1,Monday,7,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Hourly,2014-01-13 08:00:00,2014,1,Monday,8,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
Hourly,2014-01-13 09:00:00,2014,1,Monday,9,0.0,2.0,0.0,5.0,0.0,0.0,0.0,0.0
Hourly,2014-01-13 10:00:00,2014,1,Monday,10,0.0,1.0,1.0,17.0,1.0,0.0,0.0,0.0
Hourly,2014-01-13 11:00:00,2014,1,Monday,11,1.0,0.0,0.0,10.0,1.0,0.0,0.0,0.0
Hourly,2014-01-13 12:00:00,2014,1,Monday,12,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
Hourly,2014-01-13 13:00:00,2014,1,Monday,13,1.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0
Hourly,2014-01-13 14:00:00,2014,1,Monday,14,0.0,0.0,1.2,3.0,0.0,0.0,0.0,0.0
Hourly,2014-01-13 15:00:00,2014,1,Monday,15,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
Hourly,2014-01-13 16:00:00,2014,1,Monday,16,1.0,0.0,0.0,5.0,1.0,0.0,5.0,0.0
Hourly,2014-01-13 17:00:00,2014,1,Monday,17,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0
Hourly,2014-01-13 18:00:00,2014,1,Monday,18,0.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0
Hourly,2014-01-13 19:00:00,2014,1,Monday,19,1.34,2.34,0.0,2.0,0.0,0.0,0.0,0.0
Hourly,2014-01-13 20:00:00,2014,1,Monday,20,0.0,0.32,0.0,3.0,0.0,0.0,0.0,0.0
Hourly,2014-01-13 21:00:00,2014,1,Monday,21,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Hourly,2014-01-13 22:00:00,2014,1,Monday,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hourly,2014-01-13 23:00:00,2014,1,Monday,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hourly,2014-01-14 00:00:00,2014,1,Tuesday,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hourly,2014-01-14 01:00:00,2014,1,Tuesday,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hourly,2014-01-14 02:00:00,2014,1,Tuesday,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hourly,2014-01-14 03:00:00,2014,1,Tuesday,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hourly,2014-01-14 04:00:00,2014,1,Tuesday,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hourly,2014-01-14 05:00:00,2014,1,Tuesday,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hourly,2014-01-14 06:00:00,2014,1,Tuesday,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hourly,2014-01-14 07:00:00,2014,1,Tuesday,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hourly,2014-01-14 08:00:00,2014,1,Tuesday,8,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
Hourly,2014-01-14 09:00:00,2014,1,Tuesday,9,2.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0
Hourly,2014-01-14 10:00:00,2014,1,Tuesday,10,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0
Hourly,2014-01-14 11:00:00,2014,1,Tuesday,11,1.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0
Hourly,2014-01-14 12:00:00,2014,1,Tuesday,12,0.0,0.66,4.0,0.0,2.0,0.0,0.0,0.0
Hourly,2014-01-14 13:00:00,2014,1,Tuesday,13,0.0,0.67,3.0,0.0,2.0,0.0,0.0,1.0
Hourly,2014-01-14 14:00:00,2014,1,Tuesday,14,0.0,0.0,1.0,5.5,0.0,0.0,0.0,0.0
Hourly,2014-01-14 15:00:00,2014,1,Tuesday,15,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
Hourly,2014-01-14 16:00:00,2014,1,Tuesday,16,0.0,0.0,1.0,2.2,0.0,0.0,0.0,0.0
Hourly,2014-01-14 17:00:00,2014,1,Tuesday,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Hourly,2014-01-14 18:00:00,2014,1,Tuesday,18,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
Hourly,2014-01-14 19:00:00,2014,1,Tuesday,19,0.0,0.0,0.3,3.0,0.0,0.0,0.0,0.0
Hourly,2014-01-14 20:00:00,2014,1,Tuesday,20,2.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0
Hourly,2014-01-14 21:00:00,2014,1,Tuesday,21,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Hourly,2014-01-14 22:00:00,2014,1,Tuesday,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hourly,2014-01-14 23:00:00,2014,1,Tuesday,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hourly,2014-01-15 00:00:00,2014,1,Wednesday,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hourly,2014-01-15 01:00:00,2014,1,Wednesday,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hourly,2014-01-15 02:00:00,2014,1,Wednesday,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hourly,2014-01-15 03:00:00,2014,1,Wednesday,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hourly,2014-01-15 04:00:00,2014,1,Wednesday,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hourly,2014-01-15 05:00:00,2014,1,Wednesday,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hourly,2014-01-15 06:00:00,2014,1,Wednesday,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hourly,2014-01-15 07:00:00,2014,1,Wednesday,7,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Hourly,2014-01-15 08:00:00,2014,1,Wednesday,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Hourly,2014-01-15 09:00:00,2014,1,Wednesday,9,2.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
Hourly,2014-01-15 10:00:00,2014,1,Wednesday,10,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
Hourly,2014-01-15 11:00:00,2014,1,Wednesday,11,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Hourly,2014-01-15 12:00:00,2014,1,Wednesday,12,1.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0
Hourly,2014-01-15 13:00:00,2014,1,Wednesday,13,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0
Hourly,2014-01-15 14:00:00,2014,1,Wednesday,14,0.0,1.0,0.0,8.0,1.0,0.0,0.0,0.0
Hourly,2014-01-15 15:00:00,2014,1,Wednesday,15,0.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0
Hourly,2014-01-15 16:00:00,2014,1,Wednesday,16,0.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0
Hourly,2014-01-15 17:00:00,2014,1,Wednesday,17,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
Hourly,2014-01-15 18:00:00,2014,1,Wednesday,18,0.0,0.0,1.0,0.0,5.0,0.0,0.0,1.0
Hourly,2014-01-15 19:00:00,2014,1,Wednesday,19,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
Hourly,2014-01-15 20:00:00,2014,1,Wednesday,20,1.0,0.34,0.0,0.7,1.0,0.0,0.0,0.0
Hourly,2014-01-15 21:00:00,2014,1,Wednesday,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hourly,2014-01-15 22:00:00,2014,1,Wednesday,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hourly,2014-01-15 23:00:00,2014,1,Wednesday,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hourly,2014-01-16 00:00:00,2014,1,Thursday,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hourly,2014-01-16 01:00:00,2014,1,Thursday,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hourly,2014-01-16 02:00:00,2014,1,Thursday,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hourly,2014-01-16 03:00:00,2014,1,Thursday,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hourly,2014-01-16 04:00:00,2014,1,Thursday,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hourly,2014-01-16 05:00:00,2014,1,Thursday,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hourly,2014-01-16 06:00:00,2014,1,Thursday,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hourly,2014-01-16 07:00:00,2014,1,Thursday,7,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Hourly,2014-01-16 08:00:00,2014,1,Thursday,8,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
Hourly,2014-01-16 09:00:00,2014,1,Thursday,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hourly,2014-01-16 10:00:00,2014,1,Thursday,10,0.0,0.0,1.0,0.0,1.0,0.0,5.0,0.0
Hourly,2014-01-16 11:00:00,2014,1,Thursday,11,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
Hourly,2014-01-16 12:00:00,2014,1,Thursday,12,0.0,0.0,1.0,1.3,5.0,0.0,0.0,0.0
Hourly,2014-01-16 13:00:00,2014,1,Thursday,13,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
Hourly,2014-01-16 14:00:00,2014,1,Thursday,14,1.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0
Hourly,2014-01-16 15:00:00,2014,1,Thursday,15,1.0,0.0,1.3,5.0,2.0,0.0,0.0,0.0
Hourly,2014-01-16 16:00:00,2014,1,Thursday,16,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
Hourly,2014-01-16 17:00:00,2014,1,Thursday,17,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0
Hourly,2014-01-16 18:00:00,2014,1,Thursday,18,1.0,0.0,1.0,4.0,2.0,0.0,0.0,0.0
Hourly,2014-01-16 19:00:00,2014,1,Thursday,19,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0
Hourly,2014-01-16 20:00:00,2014,1,Thursday,20,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Hourly,2014-01-16 21:00:00,2014,1,Thursday,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hourly,2014-01-16 22:00:00,2014,1,Thursday,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hourly,2014-01-16 23:00:00,2014,1,Thursday,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hourly,2014-01-17 00:00:00,2014,1,Friday,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hourly,2014-01-17 01:00:00,2014,1,Friday,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hourly,2014-01-17 02:00:00,2014,1,Friday,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hourly,2014-01-17 03:00:00,2014,1,Friday,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hourly,2014-01-17 04:00:00,2014,1,Friday,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hourly,2014-01-17 05:00:00,2014,1,Friday,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hourly,2014-01-17 06:00:00,2014,1,Friday,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hourly,2014-01-17 07:00:00,2014,1,Friday,7,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
Hourly,2014-01-17 08:00:00,2014,1,Friday,8,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Hourly,2014-01-17 09:00:00,2014,1,Friday,9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hourly,2014-01-17 10:00:00,2014,1,Friday,10,1.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0
Hourly,2014-01-17 11:00:00,2014,1,Friday,11,0.0,0.0,3.0,1.0,0.0,0.0,0.0,1.0
Hourly,2014-01-17 12:00:00,2014,1,Friday,12,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
Hourly,2014-01-17 13:00:00,2014,1,Friday,13,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
Hourly,2014-01-17 14:00:00,2014,1,Friday,14,0.0,0.0,1.0,1.0,2.0,0.0,0.0,1.0
Hourly,2014-01-17 15:00:00,2014,1,Friday,15,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
Hourly,2014-01-17 16:00:00,2014,1,Friday,16,0.0,0.0,0.0,1.2,2.0,0.0,0.0,0.0
Hourly,2014-01-17 17:00:00,2014,1,Friday,17,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0
Hourly,2014-01-17 18:00:00,2014,1,Friday,18,0.0,0.0,1.0,1.2,1.0,0.0,0.0,0.0
Hourly,2014-01-17 19:00:00,2014,1,Friday,19,0.0,0.68,0.0,9.0,0.0,0.0,5.0,0.0
Hourly,2014-01-17 20:00:00,2014,1,Friday,20,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
Hourly,2014-01-17 21:00:00,2014,1,Friday,21,0.0,0.0,1.3,0.0,0.0,0.0,0.0,0.0
Hourly,2014-01-17 22:00:00,2014,1,Friday,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hourly,2014-01-17 23:00:00,2014,1,Friday,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hourly,2014-01-18 00:00:00,2014,1,Saturday,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hourly,2014-01-18 01:00:00,2014,1,Saturday,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hourly,2014-01-18 02:00:00,2014,1,Saturday,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hourly,2014-01-18 03:00:00,2014,1,Saturday,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hourly,2014-01-18 04:00:00,2014,1,Saturday,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hourly,2014-01-18 05:00:00,2014,1,Saturday,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hourly,2014-01-18 06:00:00,2014,1,Saturday,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hourly,2014-01-18 07:00:00,2014,1,Saturday,7,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0
Hourly,2014-01-18 08:00:00,2014,1,Saturday,8,0.0,1.0,1.0,3.0,2.0,0.0,0.0,0.0
Hourly,2014-01-18 09:00:00,2014,1,Saturday,9,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
Hourly,2014-01-18 10:00:00,2014,1,Saturday,10,0.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0
Hourly,2014-01-18 11:00:00,2014,1,Saturday,11,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0
Hourly,2014-01-18 12:00:00,2014,1,Saturday,12,0.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0
Hourly,2014-01-18 13:00:00,2014,1,Saturday,13,1.0,0.0,1.0,10.0,2.0,0.0,0.0,0.0
Hourly,2014-01-18 14:00:00,2014,1,Saturday,14,0.0,1.0,0.4,3.0,0.0,0.0,0.0,1.0
Hourly,2014-01-18 15:00:00,2014,1,Saturday,15,0.0,0.0,0.2,1.2,0.0,1.0,0.0,0.0
Hourly,2014-01-18 16:00:00,2014,1,Saturday,16,0.0,0.0,0.0,5.0,0.0,2.0,0.0,0.0
Hourly,2014-01-18 17:00:00,2014,1,Saturday,17,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0
Hourly,2014-01-18 18:00:00,2014,1,Saturday,18,0.0,1.0,1.0,3.0,0.0,0.0,0.0,1.0
Hourly,2014-01-18 19:00:00,2014,1,Saturday,19,0.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0
Hourly,2014-01-18 20:00:00,2014,1,Saturday,20,0.0,1.33,0.2,8.0,0.0,0.0,5.0,0.0
Hourly,2014-01-18 21:00:00,2014,1,Saturday,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hourly,2014-01-18 22:00:00,2014,1,Saturday,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hourly,2014-01-18 23:00:00,2014,1,Saturday,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hourly,2014-01-19 00:00:00,2014,1,Sunday,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hourly,2014-01-19 01:00:00,2014,1,Sunday,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hourly,2014-01-19 02:00:00,2014,1,Sunday,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hourly,2014-01-19 03:00:00,2014,1,Sunday,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hourly,2014-01-19 04:00:00,2014,1,Sunday,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hourly,2014-01-19 05:00:00,2014,1,Sunday,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hourly,2014-01-19 06:00:00,2014,1,Sunday,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hourly,2014-01-19 07:00:00,2014,1,Sunday,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hourly,2014-01-19 08:00:00,2014,1,Sunday,8,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Hourly,2014-01-19 09:00:00,2014,1,Sunday,9,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
Hourly,2014-01-19 10:00:00,2014,1,Sunday,10,1.0,0.0,2.8,0.0,0.0,0.0,0.0,0.0
Hourly,2014-01-19 11:00:00,2014,1,Sunday,11,0.33,1.0,0.2,9.1,1.0,0.0,0.0,0.0
Hourly,2014-01-19 12:00:00,2014,1,Sunday,12,0.0,0.0,1.0,5.0,2.0,0.0,1.0,1.0
Hourly,2014-01-19 13:00:00,2014,1,Sunday,13,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Hourly,2014-01-19 14:00:00,2014,1,Sunday,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hourly,2014-01-19 15:00:00,2014,1,Sunday,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hourly,2014-01-19 16:00:00,2014,1,Sunday,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hourly,2014-01-19 17:00:00,2014,1,Sunday,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hourly,2014-01-19 18:00:00,2014,1,Sunday,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hourly,2014-01-19 19:00:00,2014,1,Sunday,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hourly,2014-01-19 20:00:00,2014,1,Sunday,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hourly,2014-01-19 21:00:00,2014,1,Sunday,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hourly,2014-01-19 22:00:00,2014,1,Sunday,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hourly,2014-01-19 23:00:00,2014,1,Sunday,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hourly,2014-01-20 00:00:00,2014,1,Monday,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hourly,2014-01-20 01:00:00,2014,1,Monday,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hourly,2014-01-20 02:00:00,2014,1,Monday,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hourly,2014-01-20 03:00:00,2014,1,Monday,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hourly,2014-01-20 04:00:00,2014,1,Monday,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hourly,2014-01-20 05:00:00,2014,1,Monday,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hourly,2014-01-20 06:00:00,2014,1,Monday,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hourly,2014-01-20 07:00:00,2014,1,Monday,7,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
Hourly,2014-01-20 08:00:00,2014,1,Monday,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hourly,2014-01-20 09:00:00,2014,1,Monday,9,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
Hourly,2014-01-20 10:00:00,2014,1,Monday,10,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0
Hourly,2014-01-20 11:00:00,2014,1,Monday,11,2.0,1.0,0.3,0.0,3.0,0.0,1.0,0.0
Hourly,2014-01-20 12:00:00,2014,1,Monday,12,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0
Hourly,2014-01-20 13:00:00,2014,1,Monday,13,0.0,0.34,0.0,0.0,0.0,0.0,0.0,1.0
Hourly,2014-01-20 14:00:00,2014,1,Monday,14,1.0,0.0,0.0,1.0,3.0,1.0,10.0,1.0
Hourly,2014-01-20 15:00:00,2014,1,Monday,15,1.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0
Hourly,2014-01-20 16:00:00,2014,1,Monday,16,0.0,0.0,1.0,2.4,1.0,0.0,0.0,0.0
Hourly,2014-01-20 17:00:00,2014,1,Monday,17,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
Hourly,2014-01-20 18:00:00,2014,1,Monday,18,0.0,0.0,0.0,0.2,2.0,0.0,0.0,0.0
Hourly,2014-01-20 19:00:00,2014,1,Monday,19,2.0,1.0,0.0,0.3,2.0,0.0,0.0,0.0
Hourly,2014-01-20 20:00:00,2014,1,Monday,20,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Hourly,2014-01-20 21:00:00,2014,1,Monday,21,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Hourly,2014-01-20 22:00:00,2014,1,Monday,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hourly,2014-01-20 23:00:00,2014,1,Monday,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hourly,2014-01-21 00:00:00,2014,1,Tuesday,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
